HRS1,marital,childs,age,educ,sex,born,income,region,partyid,polviews,attend,pray
43,Married,3,58,12th grade,Male,Yes,"$25,000 or over",East North Central,Not very strong Republican,Slightly conservative,Never,Never
40,Married,0,24,12th grade,Female,Yes,"$25,000 or over",West South Central,"Independent (Neither, No response)",Slightly conservative,More than once a week,Several times a day
52,Married,3,71,5 years,Male,Yes,"$25,000 or over",East North Central,Strong Republican,Conservative,Several times a year,Several times a week
42,Divorced,4,60,1 year of college,Female,Yes,"$25,000 or over",East North Central,Not very strong Democrat,"Moderate, middle of the road",Several times a year,Once a day
40,Never married,2,25,1 year of college,Female,Yes,"$25,000 or over",East North Central,Strong Democrat,"Moderate, middle of the road",Several times a year,Once a day
50,Married,1,32,6 years,Male,Yes,"$25,000 or over",West South Central,"Independent, close to Democrat","Moderate, middle of the road",Every week,Once a day
30,Married,2,29,11th grade,Female,No,"$25,000 or over",West South Central,"Independent (Neither, No response)",Slightly conservative,Once a month,Once a day
40,Married,3,47,10th grade,Female,Yes,"$25,000 or over",West South Central,Strong Democrat,"Moderate, middle of the road",Less than once a year,Several times a day
40,Separated,3,49,1 year of college,Male,Yes,"$25,000 or over",West South Central,Not very strong Democrat,"Moderate, middle of the road",Never,Never
42,Never married,0,26,3 years,Male,Yes,"$25,000 or over",East North Central,"Independent, close to Republican",Conservative,More than once a week,Several times a day
20,Never married,0,41,8 years,Female,No,"$20,000 to 24,999",West South Central,Strong Republican,Conservative,More than once a week,Several times a day
55,Married,2,60,12th grade,Male,Yes,"$25,000 or over",West South Central,"Independent, close to Republican",Conservative,Once a month,Once a day
88,Married,2,41,3 years,Female,Yes,"$25,000 or over",West South Central,Strong Democrat,"Moderate, middle of the road",Once a month,Once a day
60,Married,4,39,6th grade,Female,No,"$25,000 or over",West South Central,"Independent, close to Democrat","Moderate, middle of the road",Every week,Several times a day
84,Separated,0,31,1 year of college,Female,No,"$25,000 or over",South Atlantic,Not very strong Democrat,"Moderate, middle of the road",Several times a year,Several times a week
50,Never married,0,37,6 years,Male,Yes,"$25,000 or over",East North Central,"Independent (Neither, No response)","Moderate, middle of the road",Once a year,Less than once a week
44,Married,1,64,6 years,Female,Yes,"$25,000 or over",South Atlantic,"Independent, close to Democrat",Slightly liberal,Once a year,Never
40,Married,1,45,6 years,Male,Yes,"$25,000 or over",South Atlantic,Not very strong Democrat,"Moderate, middle of the road",Every week,Once a day
37,Married,3,65,6 years,Female,Yes,"$25,000 or over",South Atlantic,Strong Republican,Conservative,Never,Less than once a week
45,Never married,0,37,6 years,Male,Yes,"$25,000 or over",South Atlantic,"Independent (Neither, No response)",Liberal,Never,Never
60,Married,3,46,6 years,Female,Yes,"$25,000 or over",South Atlantic,Not very strong Democrat,Liberal,Several times a year,Once a week
50,Married,3,51,7 years,Female,Yes,"$25,000 or over",West South Central,"Independent, close to Republican",Slightly conservative,Every week,Several times a day
40,Married,3,50,12th grade,Male,Yes,"$25,000 or over",West South Central,Not very strong Republican,Conservative,Every week,Several times a day
40,Never married,0,39,12th grade,Male,Yes,"$25,000 or over",West South Central,"Independent, close to Republican",Conservative,Never,Several times a week
40,Married,0,35,6 years,Male,No,"$25,000 or over",West South Central,"Independent, close to Republican",Liberal,Once a year,Once a week
55,Married,1,49,12th grade,Male,Yes,"$25,000 or over",West South Central,Not very strong Democrat,"Moderate, middle of the road",Never,Once a week
54,Married,7,64,1 year of college,Male,Yes,"$25,000 or over",West South Central,"Independent, close to Republican",Extremely conservative,Every week,Once a day
50,Married,2,43,5 years,Male,Yes,"$25,000 or over",West South Central,Strong Republican,Conservative,Several times a year,Several times a week
43,Married,2,35,1 year of college,Female,No,"$25,000 or over",West South Central,"Independent, close to Democrat",Conservative,Every week,Once a day
50,Never married,2,29,12th grade,Male,Yes,"$25,000 or over",West South Central,"Independent (Neither, No response)",Liberal,Several times a year,Less than once a week
40,Married,2,65,6 years,Male,Yes,"$25,000 or over",West South Central,Not very strong Republican,Conservative,Once a year,Never
50,Married,3,43,6 years,Male,Yes,"$25,000 or over",New England,"Independent, close to Republican",Slightly conservative,Two to three times a month,Once a week
55,Married,0,51,8 years,Female,Yes,"$25,000 or over",Pacific,Strong Democrat,Liberal,Never,Never
40,Married,1,54,2 years,Female,Yes,"$25,000 or over",New England,Strong Democrat,Liberal,Every week,Once a day
52,Married,3,63,1 year of college,Male,Yes,"$25,000 or over",New England,"Independent (Neither, No response)","Moderate, middle of the road",Never,Never
45,Divorced,2,74,5 years,Male,Yes,"$25,000 or over",New England,"Independent, close to Democrat",Slightly liberal,Several times a year,Never
32,Married,0,66,2 years,Female,Yes,"$25,000 or over",New England,"Independent, close to Democrat",Slightly liberal,Several times a year,Once a day
50,Married,6,75,9th grade,Male,Yes,"$25,000 or over",New England,"Independent, close to Republican",Slightly conservative,Once a month,Once a day
39,Separated,3,45,12th grade,Female,Yes,"$25,000 or over",New England,"Independent, close to Democrat","Moderate, middle of the road",Never,Never
50,Married,3,48,6 years,Male,Yes,"$25,000 or over",New England,Not very strong Republican,Conservative,Once a month,Once a week
30,Divorced,2,45,2 years,Female,Yes,"$25,000 or over",South Atlantic,"Independent, close to Republican","Moderate, middle of the road",Less than once a year,Once a day
80,Married,2,48,6 years,Male,Yes,"$25,000 or over",South Atlantic,Not very strong Republican,Conservative,Several times a year,Several times a week
40,Never married,3,51,3 years,Female,No,"$25,000 or over",South Atlantic,Strong Democrat,"Moderate, middle of the road",More than once a week,Several times a day
36,Never married,2,30,12th grade,Female,Yes,"$10,000 to 14,999",South Atlantic,"Independent, close to Democrat",Slightly liberal,Once a month,Never
70,Married,2,45,8 years,Female,Yes,"$25,000 or over",South Atlantic,"Independent (Neither, No response)","Moderate, middle of the road",Every week,Several times a day
50,Never married,1,37,12th grade,Male,No,"$25,000 or over",South Atlantic,Strong Democrat,Slightly liberal,Several times a year,Less than once a week
45,Never married,0,28,2 years,Male,Yes,"$25,000 or over",South Atlantic,"Independent, close to Democrat",Slightly liberal,Never,Never
40,Married,2,51,6 years,Male,No,"$25,000 or over",South Atlantic,"Independent, close to Democrat",Slightly liberal,More than once a week,Several times a day
45,Never married,0,41,6 years,Female,Yes,"$25,000 or over",South Atlantic,"Independent, close to Democrat","Moderate, middle of the road",More than once a week,Several times a day
39,Never married,0,60,1 year of college,Male,No,"$10,000 to 14,999",Mountain,Not very strong Democrat,"Moderate, middle of the road",Never,Never
44,Never married,3,37,12th grade,Male,Yes,"$25,000 or over",Mountain,Not very strong Democrat,"Moderate, middle of the road",Once a month,Less than once a week
35,Divorced,0,62,1 year of college,Male,Yes,"$25,000 or over",Mountain,Strong Republican,Conservative,Less than once a year,Several times a week
30,Married,3,35,12th grade,Male,Yes,"$25,000 or over",South Atlantic,"Independent (Neither, No response)","Moderate, middle of the road",Never,Never
44,Married,2,50,12th grade,Male,Yes,"$25,000 or over",South Atlantic,"Other party, refused to say",Conservative,Less than once a year,Once a day
40,Married,2,40,12th grade,Male,No,"$25,000 or over",South Atlantic,Not very strong Democrat,"Moderate, middle of the road",Several times a year,Less than once a week
40,Never married,0,24,12th grade,Male,No,"$25,000 or over",South Atlantic,Not very strong Republican,Liberal,Never,Several times a week
40,Never married,0,25,6 years,Male,Yes,"$25,000 or over",West North Central,Not very strong Democrat,Slightly liberal,Once a year,Never
40,Divorced,0,29,6 years,Female,No,"$15,000 to 19,999",West North Central,Strong Democrat,Liberal,Once a year,Never
40,Divorced,0,71,2 years,Male,Yes,"$25,000 or over",West North Central,Not very strong Democrat,Liberal,Never,Never
30,Divorced,4,56,5 years,Male,Yes,"$25,000 or over",West North Central,Not very strong Republican,Conservative,More than once a week,Several times a day
43,Married,2,36,6 years,Female,Yes,"$25,000 or over",West North Central,Not very strong Democrat,"Moderate, middle of the road",Several times a year,Several times a week
60,Married,2,47,6 years,Male,Yes,"$25,000 or over",West North Central,Strong Democrat,"Moderate, middle of the road",Once a month,Several times a week
50,Married,1,61,3 years,Male,Yes,"$25,000 or over",West North Central,Not very strong Democrat,"Moderate, middle of the road",Never,Several times a week
40,Never married,1,35,1 year of college,Male,Yes,"$25,000 or over",West North Central,"Independent (Neither, No response)","Moderate, middle of the road",Less than once a year,Once a day
50,Widowed,3,58,12th grade,Male,Yes,"$25,000 or over",West North Central,"Independent (Neither, No response)","Moderate, middle of the road",Two to three times a month,Several times a week
73,Married,1,60,12th grade,Male,Yes,"$25,000 or over",West North Central,Not very strong Democrat,"Moderate, middle of the road",Two to three times a month,Several times a week
49,Married,3,60,6 years,Male,Yes,"$25,000 or over",South Atlantic,Not very strong Democrat,"Moderate, middle of the road",Every week,Several times a day
36,Married,3,46,2 years,Male,Yes,"$25,000 or over",South Atlantic,Not very strong Democrat,Slightly liberal,Two to three times a month,Once a week
60,Never married,0,31,7 years,Female,Yes,"$25,000 or over",Middle Atlantic,Not very strong Democrat,"Moderate, middle of the road",Every week,Once a day
80,Never married,0,38,12th grade,Male,Yes,"$25,000 or over",South Atlantic,Not very strong Democrat,"Moderate, middle of the road",Once a year,Once a week
50,Never married,1,35,6 years,Female,Yes,"$25,000 or over",South Atlantic,"Independent, close to Democrat","Moderate, middle of the road",Once a month,Once a day
40,Divorced,2,49,12th grade,Female,Yes,"$20,000 to 24,999",South Atlantic,"Independent, close to Republican","Moderate, middle of the road",Never,Once a day
38,Divorced,2,64,5 years,Female,Yes,"$25,000 or over",West North Central,Strong Democrat,Liberal,Never,Never
35,Widowed,5,61,3 years,Female,No,"$25,000 or over",West North Central,Not very strong Democrat,"Moderate, middle of the road",Never,Never
50,Married,2,44,6 years,Male,Yes,"$25,000 or over",East North Central,Not very strong Republican,"Moderate, middle of the road",Never,Never
30,Married,2,48,2 years,Female,Yes,"$25,000 or over",East North Central,Strong Republican,Extremely conservative,Every week,Once a day
40,Divorced,2,62,2 years,Female,Yes,"$25,000 or over",West North Central,"Independent, close to Republican","Moderate, middle of the road",Two to three times a month,Once a day
52,Divorced,1,41,12th grade,Female,Yes,"$25,000 or over",West North Central,Not very strong Democrat,"Moderate, middle of the road",Never,Less than once a week
40,Married,1,59,1 year of college,Female,Yes,"$25,000 or over",West South Central,Not very strong Republican,"Moderate, middle of the road",Several times a year,Several times a week
41,Separated,0,29,12th grade,Male,Yes,"$20,000 to 24,999",West South Central,Not very strong Democrat,"Moderate, middle of the road",Once a year,Several times a week
45,Never married,2,27,5 years,Female,Yes,"$20,000 to 24,999",West South Central,Not very strong Democrat,"Moderate, middle of the road",Two to three times a month,Once a day
40,Married,2,53,3 years,Female,Yes,"$25,000 or over",South Atlantic,Not very strong Democrat,Liberal,Once a year,Never
40,Married,4,36,6 years,Male,Yes,"$25,000 or over",South Atlantic,Not very strong Republican,Slightly conservative,More than once a week,Several times a day
60,Never married,0,31,6 years,Female,Yes,"$25,000 or over",South Atlantic,Not very strong Democrat,Slightly conservative,Never,Several times a week
40,Married,1,47,12th grade,Female,Yes,"$25,000 or over",South Atlantic,"Independent (Neither, No response)","Moderate, middle of the road",Never,Never
40,Married,2,38,6 years,Female,No,"$25,000 or over",South Atlantic,Not very strong Democrat,Liberal,Less than once a year,Never
70,Married,0,33,8 years,Male,Yes,"$25,000 or over",South Atlantic,"Independent, close to Democrat",Liberal,Never,Never
30,Married,0,27,2 years,Female,No,"$25,000 or over",South Atlantic,Not very strong Democrat,Liberal,Never,Never
70,Divorced,2,58,7 years,Male,Yes,"$25,000 or over",South Atlantic,"Independent (Neither, No response)","Moderate, middle of the road",Every week,Several times a day
40,Never married,0,33,12th grade,Female,Yes,"$25,000 or over",South Atlantic,Not very strong Democrat,Slightly conservative,Once a year,Several times a week
35,Never married,0,52,12th grade,Male,No,"$15,000 to 19,999",Pacific,Not very strong Republican,"Moderate, middle of the road",Nearly every week,Once a day
35,Married,2,49,8 years,Female,Yes,"$25,000 or over",Pacific,Strong Republican,Conservative,More than once a week,Several times a day
89,Divorced,3,48,2 years,Male,Yes,"$25,000 or over",Pacific,"Independent (Neither, No response)",Slightly conservative,Several times a year,Several times a week
55,Married,4,54,6 years,Male,Yes,"$25,000 or over",Pacific,Not very strong Republican,Conservative,Two to three times a month,Once a day
42,Married,1,35,1 year of college,Male,Yes,"$25,000 or over",Pacific,"Independent (Neither, No response)","Moderate, middle of the road",Less than once a year,Less than once a week
55,Widowed,1,41,5 years,Female,Yes,"$25,000 or over",Pacific,Strong Democrat,Liberal,Two to three times a month,Once a day
60,Married,2,58,8 years,Male,No,"$25,000 or over",Pacific,Not very strong Republican,Conservative,Several times a year,Never
40,Never married,0,29,6 years,Female,Yes,"$25,000 or over",Pacific,Not very strong Democrat,"Moderate, middle of the road",Once a month,Once a day
40,Never married,0,39,3 years,Male,Yes,"$25,000 or over",Middle Atlantic,Not very strong Democrat,Liberal,Less than once a year,Less than once a week
55,Married,1,53,12th grade,Male,Yes,"$25,000 or over",Middle Atlantic,Not very strong Democrat,"Moderate, middle of the road",Several times a year,Once a day
40,Married,2,39,12th grade,Male,Yes,"$25,000 or over",Middle Atlantic,"Independent, close to Democrat","Moderate, middle of the road",Less than once a year,Once a week
43,Divorced,0,58,12th grade,Male,Yes,"$15,000 to 19,999",Mountain,"Independent, close to Republican",Conservative,Once a month,Once a day
40,Never married,0,32,6 years,Male,Yes,"$25,000 or over",Mountain,"Independent, close to Democrat",Slightly liberal,Less than once a year,Never
37,Never married,0,67,2 years,Male,Yes,"$25,000 or over",Mountain,Not very strong Democrat,Slightly liberal,Never,Never
45,Never married,0,59,6 years,Female,Yes,"$25,000 or over",Mountain,Strong Democrat,Liberal,Several times a year,Less than once a week
40,Never married,2,36,6 years,Female,Yes,"$25,000 or over",Mountain,Not very strong Democrat,Conservative,Several times a year,Several times a day
33,Never married,3,31,3 years,Male,Yes,"$10,000 to 14,999",Mountain,Strong Republican,"Moderate, middle of the road",Several times a year,Once a day
40,Married,3,49,2 years,Female,No,"$25,000 or over",Mountain,Not very strong Democrat,Liberal,Every week,Once a day
55,Married,2,40,3 years,Male,Yes,"$25,000 or over",Mountain,Not very strong Republican,"Moderate, middle of the road",Once a year,Never
45,Divorced,2,62,2 years,Female,Yes,"$25,000 or over",Mountain,Not very strong Democrat,"Moderate, middle of the road",Once a year,Once a day
42,Married,2,45,12th grade,Male,Yes,"$25,000 or over",East North Central,Not very strong Republican,Conservative,Never,Less than once a week
48,Widowed,4,60,6 years,Female,Yes,"$25,000 or over",East North Central,Strong Democrat,"Moderate, middle of the road",Every week,Once a day
60,Married,0,36,6 years,Male,Yes,"$25,000 or over",East North Central,"Independent, close to Republican","Moderate, middle of the road",Once a year,Once a week
60,Married,2,60,7 years,Male,Yes,"$25,000 or over",East North Central,"Independent, close to Democrat","Moderate, middle of the road",Once a year,Never
48,Divorced,2,59,6 years,Female,Yes,"$25,000 or over",New England,"Independent, close to Democrat",Conservative,Every week,Several times a day
40,Married,0,46,5 years,Female,Yes,"$25,000 or over",New England,"Independent, close to Democrat",Liberal,Once a year,Less than once a week
50,Never married,0,28,3 years,Female,Yes,"$25,000 or over",East South Central,Not very strong Democrat,Slightly liberal,Never,Less than once a week
45,Married,0,44,6 years,Male,Yes,"$25,000 or over",New England,"Independent (Neither, No response)",Slightly conservative,Several times a year,Less than once a week
39,Never married,0,26,12th grade,Female,Yes,"$25,000 or over",New England,"Independent (Neither, No response)","Moderate, middle of the road",Never,Never
53,Divorced,1,31,1 year of college,Male,Yes,"$25,000 or over",New England,Not very strong Republican,"Moderate, middle of the road",Several times a year,Less than once a week
40,Married,2,64,6 years,Male,Yes,"$25,000 or over",New England,"Other party, refused to say","Moderate, middle of the road",Once a year,Once a day
65,Never married,0,54,6 years,Male,Yes,"$25,000 or over",New England,"Independent, close to Democrat","Moderate, middle of the road",Once a month,Once a day
60,Never married,0,27,11th grade,Male,Yes,"$25,000 or over",South Atlantic,Not very strong Republican,Slightly liberal,Once a year,Once a day
45,Never married,0,25,6 years,Male,Yes,"$25,000 or over",Middle Atlantic,"Independent, close to Democrat",Slightly liberal,Never,Never
48,Married,3,40,8th grade,Female,No,"$25,000 or over",Middle Atlantic,Not very strong Democrat,Conservative,Two to three times a month,Once a day
45,Married,4,39,6 years,Male,Yes,"$25,000 or over",Middle Atlantic,Strong Republican,Slightly conservative,Every week,Once a day
45,Married,1,53,7 years,Female,Yes,"$25,000 or over",Middle Atlantic,"Independent (Neither, No response)",Slightly liberal,Once a month,Once a day
40,Married,0,60,6 years,Female,Yes,"$25,000 or over",Middle Atlantic,Not very strong Republican,"Moderate, middle of the road",Less than once a year,Several times a week
55,Married,0,48,8th grade,Male,Yes,"$25,000 or over",Middle Atlantic,Strong Republican,Conservative,Every week,Several times a day
70,Married,5,40,8th grade,Male,Yes,"$25,000 or over",Middle Atlantic,Not very strong Republican,Conservative,Nearly every week,Several times a day
45,Never married,1,46,12th grade,Female,Yes,"$20,000 to 24,999",Middle Atlantic,Not very strong Democrat,"Moderate, middle of the road",Never,Several times a week
65,Married,2,51,8 years,Male,Yes,"$25,000 or over",Middle Atlantic,Not very strong Republican,Conservative,Every week,Several times a day
67,Divorced,4,61,12th grade,Female,Yes,"$25,000 or over",Middle Atlantic,"Independent (Neither, No response)","Moderate, middle of the road",Once a month,Several times a day
44,Divorced,3,34,6 years,Male,Yes,"$25,000 or over",Middle Atlantic,"Independent, close to Republican","Moderate, middle of the road",Never,Less than once a week
37,Divorced,2,57,12th grade,Male,Yes,"$25,000 or over",Middle Atlantic,Strong Democrat,Liberal,Two to three times a month,Once a day
79,Married,0,48,12th grade,Male,Yes,"$25,000 or over",Middle Atlantic,Not very strong Democrat,"Moderate, middle of the road",Never,Less than once a week
40,Never married,0,53,12th grade,Female,Yes,"$25,000 or over",Middle Atlantic,"Other party, refused to say",Conservative,Never,Less than once a week
48,Married,3,31,12th grade,Female,No,"$20,000 to 24,999",East North Central,"Independent, close to Republican",Extremely liberal,Once a month,Once a day
89,Married,1,48,3 years,Male,Yes,"$25,000 or over",East North Central,Not very strong Republican,Conservative,Every week,Once a day
50,Divorced,3,56,11th grade,Male,Yes,"$25,000 or over",East North Central,"Independent, close to Democrat","Moderate, middle of the road",Never,Never
44,Married,2,29,12th grade,Female,Yes,"$25,000 or over",East North Central,"Independent (Neither, No response)","Moderate, middle of the road",Never,Once a week
40,Married,3,64,6 years,Female,Yes,"$25,000 or over",East North Central,Strong Democrat,Extremely liberal,Never,Never
40,Never married,1,63,6 years,Female,Yes,"$25,000 or over",East North Central,"Independent, close to Republican",Slightly conservative,Never,Once a week
40,Separated,2,33,11th grade,Female,Yes,"$6,000 to 6,999",East North Central,Strong Democrat,Liberal,Once a month,Several times a day
60,Never married,0,37,7 years,Male,Yes,"$25,000 or over",East North Central,Not very strong Republican,Conservative,Once a year,Several times a week
38,Married,2,32,2 years,Female,Yes,"$25,000 or over",East North Central,Strong Republican,Conservative,Several times a year,Once a week
40,Married,2,47,12th grade,Male,Yes,"$25,000 or over",East North Central,Not very strong Republican,"Moderate, middle of the road",Several times a year,Several times a week
49,Divorced,3,56,12th grade,Male,Yes,"$25,000 or over",East North Central,Not very strong Republican,Slightly conservative,Once a year,Less than once a week
40,Married,2,53,1 year of college,Male,Yes,"$25,000 or over",East North Central,Not very strong Republican,"Moderate, middle of the road",Never,Less than once a week
36,Never married,0,35,12th grade,Male,Yes,"$10,000 to 14,999",East North Central,"Independent (Neither, No response)","Moderate, middle of the road",Once a month,Once a day
56,Married,2,37,12th grade,Male,Yes,"$25,000 or over",East North Central,"Independent (Neither, No response)","Moderate, middle of the road",Several times a year,Less than once a week
40,Never married,0,32,6 years,Female,Yes,"$25,000 or over",East North Central,Strong Republican,Conservative,Once a month,Once a day
45,Divorced,3,48,12th grade,Male,Yes,"$25,000 or over",East North Central,"Independent, close to Republican","Moderate, middle of the road",Once a year,Once a day
55,Married,3,37,12th grade,Male,Yes,"$25,000 or over",East North Central,"Independent (Neither, No response)","Moderate, middle of the road",Once a month,Once a day
40,Married,3,54,2 years,Male,Yes,"$25,000 or over",East North Central,"Independent (Neither, No response)",Slightly liberal,Never,Never
45,Never married,0,23,6 years,Male,Yes,"$25,000 or over",East North Central,"Other party, refused to say",Conservative,Once a year,Once a day
50,Married,2,37,2 years,Female,Yes,"$25,000 or over",East North Central,Not very strong Democrat,Liberal,Never,Never
55,Married,2,35,12th grade,Male,Yes,"$25,000 or over",East North Central,"Independent (Neither, No response)","Moderate, middle of the road",Once a month,Less than once a week
35,Never married,1,37,12th grade,Female,Yes,"$25,000 or over",East North Central,Not very strong Democrat,Slightly liberal,Once a year,Once a day
40,Divorced,1,58,1 year of college,Male,No,"$25,000 or over",East North Central,Strong Democrat,Liberal,Never,Once a week
70,Never married,0,26,6 years,Male,Yes,"$25,000 or over",Middle Atlantic,"Independent (Neither, No response)",Slightly liberal,Once a year,Never
60,Married,1,40,2 years,Male,Yes,"$25,000 or over",East North Central,Not very strong Republican,Conservative,Every week,Several times a week
45,Married,2,60,6 years,Female,Yes,"$25,000 or over",East North Central,Strong Republican,Conservative,Less than once a year,Less than once a week
40,Married,3,29,11th grade,Male,Yes,"$25,000 or over",East North Central,"Independent (Neither, No response)","Moderate, middle of the road",Less than once a year,Once a day
45,Married,0,29,12th grade,Male,Yes,"$25,000 or over",East North Central,"Independent (Neither, No response)","Moderate, middle of the road",Once a year,Less than once a week
42,Married,1,30,7th grade,Male,Yes,"$25,000 or over",East North Central,"Independent, close to Republican",Slightly liberal,Never,Never
48,Married,2,43,11th grade,Male,Yes,"$25,000 or over",East North Central,Not very strong Democrat,Slightly conservative,Never,Never
12,Divorced,1,28,12th grade,Male,Yes,"$10,000 to 14,999",East North Central,Not very strong Democrat,Slightly conservative,Never,Several times a week
44,Married,0,31,2 years,Female,Yes,"$25,000 or over",East North Central,Not very strong Republican,Slightly conservative,Two to three times a month,Once a day
40,Married,3,61,8 years,Male,Yes,"$25,000 or over",East North Central,"Independent, close to Republican",Extremely conservative,Every week,Several times a day
60,Married,1,35,1 year of college,Male,Yes,"$25,000 or over",East North Central,"Independent, close to Democrat","Moderate, middle of the road",Never,Less than once a week
50,Married,3,43,6 years,Male,Yes,"$25,000 or over",East North Central,Strong Republican,Conservative,Every week,Several times a day
40,Never married,0,48,2 years,Male,Yes,"$25,000 or over",East North Central,Strong Democrat,Liberal,Never,Once a week
40,Married,0,42,6 years,Male,Yes,"$25,000 or over",East North Central,Strong Democrat,Liberal,Never,Less than once a week
30,Married,0,35,8 years,Female,Yes,"$25,000 or over",East North Central,Strong Democrat,Liberal,Once a year,Less than once a week
40,Never married,0,23,3 years,Female,Yes,"$8,000 to 9,999",East North Central,Strong Democrat,Extremely liberal,Never,Never
40,Never married,1,29,2 years,Female,Yes,"$25,000 or over",East North Central,Not very strong Republican,"Moderate, middle of the road",Every week,Less than once a week
37,Never married,0,31,8th grade,Female,Yes,"$20,000 to 24,999",East North Central,"Independent, close to Democrat",Slightly conservative,Never,Several times a day
45,Divorced,1,32,3 years,Female,Yes,"$25,000 or over",East North Central,"Independent (Neither, No response)","Moderate, middle of the road",Two to three times a month,Less than once a week
45,Married,0,45,6 years,Female,No,"$25,000 or over",East North Central,"Independent (Neither, No response)","Moderate, middle of the road",Every week,Once a day
40,Never married,0,26,2 years,Female,Yes,"$20,000 to 24,999",East North Central,Not very strong Democrat,Liberal,Never,Never
35,Never married,0,28,6 years,Female,Yes,"$25,000 or over",East North Central,"Independent, close to Democrat",Liberal,Never,Never
60,Divorced,0,56,6 years,Male,Yes,"$25,000 or over",East North Central,Strong Republican,Conservative,Once a month,Once a day
55,Married,3,64,12th grade,Female,Yes,"$25,000 or over",East North Central,"Independent, close to Republican",Conservative,Every week,Several times a day
60,Divorced,1,68,6 years,Female,Yes,"$25,000 or over",East South Central,"Independent, close to Democrat",Extremely liberal,Never,Less than once a week
40,Divorced,0,53,12th grade,Male,Yes,"$10,000 to 14,999",East South Central,"Independent, close to Republican",Extremely liberal,Never,Once a week
50,Never married,0,27,6 years,Female,Yes,"$25,000 or over",East South Central,Not very strong Democrat,Slightly liberal,Once a year,Less than once a week
45,Married,5,56,6 years,Female,Yes,"$25,000 or over",East South Central,Strong Democrat,Slightly liberal,Nearly every week,Several times a day
40,Married,1,29,6 years,Female,Yes,"$25,000 or over",East South Central,Not very strong Republican,"Moderate, middle of the road",Never,Several times a week
36,Married,2,34,6 years,Female,Yes,"$25,000 or over",East North Central,Not very strong Republican,"Moderate, middle of the road",Two to three times a month,Once a day
50,Married,2,54,5 years,Male,Yes,"$25,000 or over",East North Central,"Independent, close to Republican",Conservative,Nearly every week,Several times a day
40,Married,3,45,5 years,Male,Yes,"$25,000 or over",East North Central,"Independent, close to Democrat",Slightly liberal,Never,Never
40,Divorced,3,50,6 years,Female,Yes,"$25,000 or over",East North Central,"Independent, close to Republican",Slightly conservative,Once a year,Once a day
50,Never married,0,27,2 years,Female,Yes,"$25,000 or over",West North Central,"Independent, close to Democrat",Liberal,Never,Never
40,Married,3,29,2 years,Male,Yes,"$25,000 or over",West North Central,Not very strong Republican,"Moderate, middle of the road",Never,Never
40,Divorced,1,48,7 years,Female,Yes,"$25,000 or over",West North Central,Strong Democrat,Liberal,Two to three times a month,Once a day
45,Never married,0,33,6 years,Female,Yes,"$25,000 or over",Mountain,Strong Democrat,Slightly liberal,Never,Never
40,Married,1,43,2 years,Female,Yes,"$25,000 or over",West North Central,Strong Democrat,Slightly liberal,Never,Never
54,Married,2,35,6 years,Male,Yes,"$25,000 or over",West North Central,"Independent, close to Republican",Conservative,Every week,Several times a week
35,Married,2,63,7 years,Male,Yes,"$25,000 or over",West North Central,Strong Democrat,Extremely liberal,Two to three times a month,Once a day
10,Married,1,30,6 years,Female,Yes,"$25,000 or over",West North Central,"Independent, close to Democrat",Slightly liberal,Several times a year,Several times a week
60,Divorced,4,39,6 years,Female,Yes,"$25,000 or over",West North Central,"Independent, close to Republican","Moderate, middle of the road",Nearly every week,Once a day
53,Married,2,47,12th grade,Male,Yes,"$25,000 or over",East North Central,Not very strong Republican,Slightly conservative,Never,Less than once a week
60,Married,2,35,5 years,Male,No,"$25,000 or over",East North Central,"Independent, close to Republican",Extremely conservative,Nearly every week,Once a day
30,Married,2,51,2 years,Male,Yes,"$25,000 or over",East North Central,Not very strong Republican,Conservative,More than once a week,Several times a day
36,Married,0,30,6 years,Female,Yes,"$15,000 to 19,999",East North Central,Not very strong Democrat,"Moderate, middle of the road",Once a year,Never
40,Widowed,2,55,3 years,Female,Yes,"$20,000 to 24,999",East North Central,"Independent, close to Democrat","Moderate, middle of the road",Never,Several times a day
30,Married,3,52,12th grade,Female,Yes,"$25,000 or over",East South Central,Not very strong Republican,Conservative,Every week,Once a day
55,Never married,0,31,6 years,Male,Yes,"$25,000 or over",East South Central,Not very strong Democrat,Liberal,Never,Never
40,Divorced,2,54,1 year of college,Female,Yes,"$5,000 to 5,999",East South Central,Strong Republican,Extremely conservative,Once a month,Once a day
50,Never married,0,27,6 years,Male,Yes,"$25,000 or over",East South Central,"Independent, close to Democrat",Slightly liberal,Once a year,Less than once a week
50,Divorced,0,40,3 years,Female,Yes,"$25,000 or over",East South Central,"Other party, refused to say","Moderate, middle of the road",Never,Less than once a week
40,Never married,3,43,2 years,Female,Yes,"$15,000 to 19,999",East South Central,Not very strong Democrat,"Moderate, middle of the road",Two to three times a month,Once a day
40,Never married,3,40,1 year of college,Female,Yes,"$25,000 or over",East South Central,Strong Democrat,Conservative,Two to three times a month,Several times a day
40,Widowed,3,63,2 years,Female,Yes,"$25,000 or over",South Atlantic,Not very strong Democrat,"Moderate, middle of the road",Two to three times a month,Once a day
60,Married,2,30,12th grade,Male,Yes,"$25,000 or over",South Atlantic,Not very strong Republican,Slightly conservative,Two to three times a month,Once a day
45,Never married,0,28,2 years,Male,Yes,"$25,000 or over",South Atlantic,Strong Democrat,Liberal,Never,Never
